config_id,P_ij,B_ij,revenue_share_mean,stale_block_rate_mean,n_rounds,n_success,system_config_id,validator_count,node_degree,bandwidth,block_creation_interval,max_block_size,attacker_config_id,attack_strategy,attacker_hash_power,tie_breaking_parameter
129147,0.385,1.7532467532467533,0.35050847763347776,0.005059844877344876,200,77,1292,73,8,7.1,1137670,5324555,47,lead_stubborn,0.4071129309119736,0.103198652756049
129466,0.445,1.7191011235955056,0.3801111111111112,0.00550037698412698,200,89,1295,73,8,20.9,1137670,5324555,66,lead_stubborn,0.4409284566649496,0.3941260031346912
129349,0.3,1.7666666666666666,0.2200218253968253,0.004367670772854596,200,60,1294,73,8,14.6,1137670,5324555,49,lead_stubborn,0.3008118292997498,0.7565167136190543
129598,0.2,1.8,0.10610875235875238,0.0034000809950283637,200,40,1296,73,8,29.9,1137670,5324555,98,lead_stubborn,0.21729239263723,0.8840829656528192
129821,0.235,1.7446808510638299,0.1540261356290768,0.0038283923846191645,200,47,1299,73,8,87.4,1137670,5324555,21,lead_stubborn,0.2397567210258474,0.5887702959721403
129997,0.475,1.8842105263157896,0.4375416666666667,0.005500615079365077,200,95,1300,73,8,125.0,1137670,5324555,97,lead_stubborn,0.4855618445578609,0.1689982716058866
12839,0.455,2.065934065934066,0.42322222222222217,0.005232956349206349,200,91,129,621,7,87.4,424702,2860996,39,lead_stubborn,0.4790241755215713,0.6177321915239017
12951,0.17,1.6470588235294117,0.09487686333274567,0.003586138570035627,200,34,130,621,7,125.0,424702,2860996,51,lead_stubborn,0.2182850515748211,0.1730815279492411
130658,0.335,1.835820895522388,0.27568253968253964,0.004727204184704184,200,67,1307,979,6,42.7,304275,4165351,58,lead_stubborn,0.3409275648695138,0.932574439505853
130526,0.28,1.6785714285714286,0.18722398353280706,0.004352773491773108,200,56,1306,979,6,29.9,304275,4165351,26,lead_stubborn,0.2702561230694959,0.837478784452857
130772,0.32,2.0625,0.24808966727716733,0.004628456196581196,200,64,1308,979,6,61.0,304275,4165351,72,lead_stubborn,0.3156406422303758,0.3774553900605352
13111,0.38,1.8421052631578947,0.3219404761904762,0.006116785714285715,200,76,132,582,3,7.1,208567,3850795,11,lead_stubborn,0.3777435584279705,0.3053722478730439
132043,0.305,1.8360655737704918,0.26457638888888885,0.0049031385281385256,200,61,1321,206,4,5.0,1093404,5572130,43,lead_stubborn,0.3733963553970497,0.8234180661786772
130889,0.22,1.9090909090909092,0.1585130790262369,0.003981278898689888,200,44,1309,979,6,87.4,304275,4165351,89,lead_stubborn,0.2129379249701362,0.6944582199785999
132135,0.355,1.7887323943661972,0.3253492063492064,0.00513327380952381,200,71,1322,206,4,7.1,1093404,5572130,35,lead_stubborn,0.444752781116749,0.3583252290098091
132216,0.375,1.8933333333333333,0.3428809523809523,0.005389920634920633,200,75,1323,206,4,10.2,1093404,5572130,16,lead_stubborn,0.4208942434349683,0.0948525522924531
132329,0.245,1.7142857142857142,0.18324621212121212,0.00471118235930736,200,49,1324,206,4,14.6,1093404,5572130,29,lead_stubborn,0.2901917465581629,0.3137113417077046
132681,0.255,1.7254901960784315,0.1782520604395604,0.004496274579178992,200,51,1327,206,4,42.7,1093404,5572130,81,lead_stubborn,0.2269416996374781,0.4804242585572029
132736,0.315,1.8253968253968254,0.28533043345543346,0.005036991758241755,200,63,1328,206,4,61.0,1093404,5572130,36,lead_stubborn,0.3461077870164497,0.600169191961039
132875,0.225,1.7777777777777777,0.1557130730317229,0.0037166453385160452,200,45,1329,206,4,87.4,1093404,5572130,75,lead_stubborn,0.2525545317138812,0.4401811270174162
131078,0.295,1.8305084745762712,0.298172619047619,0.005506626984126982,200,59,1311,935,6,5.0,987351,6964607,78,lead_stubborn,0.3815618301396259,0.7050527606912402
131228,0.41,1.829268292682927,0.3723214285714285,0.005423253968253966,200,82,1313,935,6,10.2,987351,6964607,28,lead_stubborn,0.4304538627565802,0.2618674911675315
133856,0.415,1.6385542168674698,0.36081060606060605,0.005454949494949492,200,83,1339,851,6,87.4,1020414,460080,56,lead_stubborn,0.4768512858671266,0.1447302436856452
133452,0.37,1.7027027027027026,0.3310781024531025,0.005105381146631144,200,74,1335,851,6,20.9,1020414,460080,52,lead_stubborn,0.3898718220747056,0.4295434601453535
133218,0.185,1.7297297297297298,0.1253545482295482,0.004025985607884585,200,37,1333,851,6,10.2,1020414,460080,18,lead_stubborn,0.2312345941585266,0.3847746110331581
133959,0.275,1.8,0.2062020618270618,0.0044944078837828826,200,55,1340,851,6,125.0,1020414,460080,59,lead_stubborn,0.2977847312437251,0.2895622807306851
134013,0.22,1.8181818181818181,0.13716964285714284,0.004479986333111333,200,44,1341,923,7,5.0,804969,6362730,13,lead_stubborn,0.2238256630629619,0.7912632295125752
134228,0.375,2.0,0.3495178571428571,0.0050234343434343446,200,75,1343,923,7,10.2,804969,6362730,28,lead_stubborn,0.4304538627565802,0.2618674911675315
134329,0.255,1.8235294117647058,0.18400582750582753,0.0045903348040848045,200,51,1344,923,7,14.6,804969,6362730,29,lead_stubborn,0.2901917465581629,0.3137113417077046
134690,0.265,1.7358490566037736,0.18493589743589745,0.004613704767454766,200,53,1347,923,7,42.7,804969,6362730,90,lead_stubborn,0.3196298037016608,0.990883980492858
135185,0.395,1.8354430379746836,0.34490674603174604,0.005186626984126981,200,79,1352,242,7,7.1,793672,2274167,85,lead_stubborn,0.4024582743628092,0.7244830604083918
135579,0.27,1.7037037037037037,0.2330376984126984,0.004887920274170271,200,54,1356,242,7,29.9,793672,2274167,79,lead_stubborn,0.3642632456563252,0.6890479996878222
136100,0.445,1.5393258426966292,0.38844047619047617,0.007886904761904755,200,89,1361,344,2,5.0,1046106,3685562,100,lead_stubborn,0.4158727914731683,0.6511808318464773
13576,0.265,1.6603773584905661,0.2014880952380953,0.004850324675324675,200,53,136,582,3,29.9,208567,3850795,76,lead_stubborn,0.3027820674966874,0.514144872517883
135760,0.25,1.88,0.19312337662337659,0.004327861305361305,200,50,1358,242,7,61.0,793672,2274167,60,lead_stubborn,0.2892063661005389,0.2123889347471068
136138,0.34,1.7205882352941178,0.275561507936508,0.006709801587301584,200,68,1362,344,2,7.1,1046106,3685562,38,lead_stubborn,0.3509947337216052,0.8424701912520188
136281,0.28,1.3214285714285714,0.1860238095238095,0.005886206016206014,200,56,1363,344,2,10.2,1046106,3685562,81,lead_stubborn,0.2269416996374781,0.4804242585572029
136320,0.335,1.537313432835821,0.23804779942279938,0.006394250194250193,200,67,1364,344,2,14.6,1046106,3685562,20,lead_stubborn,0.2461140406262255,0.1374999707243197
136514,0.44,1.6704545454545454,0.3965257936507937,0.006340396825396825,200,88,1366,344,2,29.9,1046106,3685562,14,lead_stubborn,0.4312459512484686,0.5424263205795637
136809,0.27,1.5925925925925926,0.15583847402597403,0.00411419859960301,200,54,1369,344,2,87.4,1046106,3685562,9,lead_stubborn,0.2331676534838964,0.9471927912224244
136609,0.255,1.4901960784313726,0.15832153467447582,0.004551506451065273,200,51,1367,344,2,42.7,1046106,3685562,9,lead_stubborn,0.2331676534838964,0.9471927912224244
137036,0.3,1.85,0.25630357142857146,0.006466830808080809,200,60,1371,158,5,5.0,214456,4769636,36,lead_stubborn,0.3461077870164497,0.600169191961039
137300,0.315,1.6031746031746033,0.30142857142857155,0.006225952380952379,200,63,1373,158,5,10.2,214456,4769636,100,lead_stubborn,0.4158727914731683,0.6511808318464773
136901,0.385,1.7272727272727273,0.33849999999999997,0.005517981601731602,200,77,1370,344,2,125.0,1046106,3685562,1,lead_stubborn,0.3857676334163057,0.2047082508361712
134974,0.48,1.8541666666666667,0.45550487012987007,0.00481898865023865,200,96,1350,923,7,125.0,804969,6362730,74,lead_stubborn,0.4831039344913304,0.9827660363748432
137478,0.365,1.917808219178082,0.3274244505494506,0.005168069291819288,200,73,1375,158,5,20.9,214456,4769636,78,lead_stubborn,0.3815618301396259,0.7050527606912402
137584,0.365,1.821917808219178,0.3309047619047618,0.00579771825396825,200,73,1376,158,5,29.9,214456,4769636,84,lead_stubborn,0.4277086989642705,0.7484720574557526
137799,0.335,1.9701492537313432,0.2660995670995671,0.00470064033189033,200,67,1378,158,5,61.0,214456,4769636,99,lead_stubborn,0.3227365905845993,0.0746241892293311
137802,0.245,1.9183673469387754,0.18110912698412698,0.0043414042207792205,200,49,1379,158,5,87.4,214456,4769636,2,lead_stubborn,0.2959114945914544,0.9228509849216918
137947,0.355,1.9014084507042253,0.3151785714285715,0.004981275252525251,200,71,1380,158,5,125.0,214456,4769636,47,lead_stubborn,0.4071129309119736,0.103198652756049
13754,0.28,1.6785714285714286,0.2502619047619048,0.0050999206349206325,200,56,138,582,3,61.0,208567,3850795,54,lead_stubborn,0.3585232711576509,0.4092237628104323
138654,0.275,1.8545454545454545,0.24042850205350202,0.005554412850221674,200,55,1387,472,7,42.7,294506,3439131,54,lead_stubborn,0.3585232711576509,0.4092237628104323
13866,0.46,2.010869565217391,0.398138888888889,0.005550615079365075,200,92,139,582,3,87.4,208567,3850795,66,lead_stubborn,0.4409284566649496,0.3941260031346912
13911,0.275,1.8909090909090909,0.24747041847041845,0.0048889105339105345,200,55,140,582,3,125.0,208567,3850795,11,lead_stubborn,0.3777435584279705,0.3053722478730439
138784,0.4,1.9875,0.3488650793650794,0.004849444444444445,200,80,1388,472,7,61.0,294506,3439131,84,lead_stubborn,0.4277086989642705,0.7484720574557526
1408,0.365,1.8356164383561644,0.326023199023199,0.004747377899877898,200,73,15,57,6,20.9,143476,3082676,8,lead_stubborn,0.3927810904963459,0.8167673407001561
141003,0.425,1.7647058823529411,0.38664484126984133,0.007217227633477628,200,85,1411,110,4,5.0,192223,6823941,3,lead_stubborn,0.405342196225377,0.1209354681890304
139878,0.315,1.8412698412698412,0.2706706904206905,0.004568448079698077,200,63,1399,503,5,87.4,1051958,7084682,78,lead_stubborn,0.3815618301396259,0.7050527606912402
141468,0.38,1.855263157894737,0.3102815656565656,0.005441314935064934,200,76,1415,110,4,20.9,192223,6823941,68,lead_stubborn,0.3706046305857265,0.4761663270697934
141788,0.405,1.691358024691358,0.3744265873015872,0.005402123015873014,200,81,1418,110,4,61.0,192223,6823941,88,lead_stubborn,0.4229568538429628,0.8766829270547112
140341,0.415,1.9397590361445782,0.3608730158730159,0.005028611111111111,200,83,1404,821,5,14.6,1112297,3280514,41,lead_stubborn,0.3883150820571905,0.5577479977483336
141879,0.31,1.8064516129032258,0.2890288600288599,0.005036244588744585,200,62,1419,110,4,87.4,192223,6823941,79,lead_stubborn,0.3642632456563252,0.6890479996878222
140766,0.5,1.72,0.445,0.005471547619047617,200,100,1408,821,5,61.0,1112297,3280514,66,lead_stubborn,0.4409284566649496,0.3941260031346912
14135,0.42,1.7619047619047619,0.38678120490620493,0.0055803282828282815,200,84,142,618,4,7.1,1062757,1523951,35,lead_stubborn,0.444752781116749,0.3583252290098091
142203,0.385,1.7012987012987013,0.34520833333333345,0.005014193722943722,200,77,1423,883,5,10.2,823844,1584847,3,lead_stubborn,0.405342196225377,0.1209354681890304
142345,0.285,1.7017543859649122,0.2145386002886003,0.004673035619351409,200,57,1424,883,5,14.6,823844,1584847,45,lead_stubborn,0.2747520561924723,0.7307587255425585
142593,0.295,1.847457627118644,0.21568843370681606,0.004403557178116,200,59,1426,883,5,29.9,823844,1584847,93,lead_stubborn,0.2779592827386458,0.3345825728904498
142693,0.27,1.7592592592592593,0.18115827228327228,0.0042238054489370305,200,54,1427,883,5,42.7,823844,1584847,93,lead_stubborn,0.2779592827386458,0.3345825728904498
143182,0.295,1.8305084745762712,0.2150803571428571,0.004397168109668106,200,59,1432,658,3,7.1,949442,1690806,82,lead_stubborn,0.3128186843462212,0.0598593952629424
143077,0.195,1.435897435897436,0.11843253968253968,0.004319301809301807,200,39,1431,658,3,5.0,949442,1690806,77,lead_stubborn,0.2375482709814891,0.0892183280233827
142840,0.21,1.9047619047619047,0.15111669324827218,0.0039057025795841537,200,42,1429,883,5,87.4,823844,1584847,40,lead_stubborn,0.2501126952506121,0.6454895199876196
142988,0.385,1.8311688311688312,0.34493452380952383,0.0057088888888888875,200,77,1430,883,5,125.0,823844,1584847,88,lead_stubborn,0.4229568538429628,0.8766829270547112
143758,0.295,1.8983050847457628,0.23149404761904757,0.004985064935064934,200,59,1438,658,3,61.0,949442,1690806,58,lead_stubborn,0.3409275648695138,0.932574439505853
14406,0.46,1.8478260869565217,0.41457142857142854,0.005437103174603174,200,92,145,618,4,20.9,1062757,1523951,6,lead_stubborn,0.4911132375299709,0.252577974178488
144149,0.425,3.023529411764706,0.28642130405340455,0.01033967171717171,200,85,1442,723,2,7.1,916560,6727167,49,lead_stubborn,0.3008118292997498,0.7565167136190543
144256,0.6,2.308333333333333,0.5042958291708292,0.009450259740259731,200,120,1443,723,2,10.2,916560,6727167,56,lead_stubborn,0.4768512858671266,0.1447302436856452
144349,0.37,1.9324324324324325,0.28356547619047623,0.008871309523809523,200,74,1444,723,2,14.6,916560,6727167,49,lead_stubborn,0.3008118292997498,0.7565167136190543
144569,0.25,1.46,0.16856818181818184,0.006188869047619045,200,50,1446,723,2,29.9,916560,6727167,69,lead_stubborn,0.2070972729458678,0.2979198700199214
144676,0.375,1.52,0.2917045454545454,0.007014069264069261,200,75,1447,723,2,42.7,916560,6727167,76,lead_stubborn,0.3027820674966874,0.514144872517883
144974,0.47,1.446808510638298,0.4053035714285715,0.006296561355311351,200,94,1450,723,2,125.0,916560,6727167,74,lead_stubborn,0.4831039344913304,0.9827660363748432
145172,0.31,1.6451612903225807,0.23728503876297985,0.0048037559200059185,200,62,1452,315,7,7.1,1015407,4833322,72,lead_stubborn,0.3156406422303758,0.3774553900605352
145242,0.255,1.9215686274509804,0.17842361111111113,0.004549696830946829,200,51,1453,315,7,10.2,1015407,4833322,42,lead_stubborn,0.2544637386172081,0.3417299389831262
14518,0.245,1.6326530612244898,0.1638483946608947,0.0039458711862755975,200,49,146,618,4,29.9,1062757,1523951,18,lead_stubborn,0.2312345941585266,0.3847746110331581
145395,0.39,1.7307692307692308,0.327,0.005091827200577199,200,78,1454,315,7,14.6,1015407,4833322,95,lead_stubborn,0.3751229337419657,0.1974510188067169
145514,0.395,1.8734177215189873,0.33780447330447333,0.005122249278499278,200,79,1456,315,7,29.9,1015407,4833322,14,lead_stubborn,0.4312459512484686,0.5424263205795637
145806,0.495,1.9191919191919191,0.45789285714285727,0.0052178925241425245,200,99,1459,315,7,87.4,1015407,4833322,6,lead_stubborn,0.4911132375299709,0.252577974178488
14653,0.29,1.7586206896551724,0.24468253968253964,0.005066055194805193,200,58,147,618,4,42.7,1062757,1523951,53,lead_stubborn,0.366882515038515,0.2362061315455737
146214,0.37,1.8243243243243243,0.34192261904761906,0.005231888528138528,200,74,1463,829,7,10.2,391716,4154663,14,lead_stubborn,0.4312459512484686,0.5424263205795637
146032,0.395,1.8481012658227849,0.33875595238095235,0.006184781746031744,200,79,1461,829,7,5.0,391716,4154663,32,lead_stubborn,0.4495856593533723,0.6338235473212548
146112,0.365,2.0821917808219177,0.3177182539682541,0.005300735930735926,200,73,1462,829,7,7.1,391716,4154663,12,lead_stubborn,0.3985108847427614,0.9637929216712549
14839,0.44,1.9659090909090908,0.39850595238095243,0.005343593073593073,200,88,149,618,4,87.4,1062757,1523951,39,lead_stubborn,0.4790241755215713,0.6177321915239017
146722,0.24,1.6041666666666667,0.16413304750804755,0.004715387862137861,200,48,1468,829,7,61.0,391716,4154663,22,lead_stubborn,0.24260325729568,0.2220357375157741
147005,0.54,1.8148148148148149,0.4873630952380953,0.006108809523809521,200,108,1471,846,5,5.0,502650,6597787,5,lead_stubborn,0.4995762557070848,0.3625281920046287
147429,0.245,1.6326530612244898,0.19398952436452432,0.00493439395979837,200,49,1475,846,5,20.9,502650,6597787,29,lead_stubborn,0.2901917465581629,0.3137113417077046
149132,0.45,1.8666666666666667,0.40631547619047614,0.005406058802308802,200,90,1492,408,6,7.1,744358,2087706,32,lead_stubborn,0.4495856593533723,0.6338235473212548
149493,0.215,1.8604651162790697,0.17460173160173156,0.00417424284049284,200,43,1495,408,6,20.9,744358,2087706,93,lead_stubborn,0.2779592827386458,0.3345825728904498
149645,0.24,1.9583333333333333,0.1718154761904762,0.004454585692085692,200,48,1497,408,6,42.7,744358,2087706,45,lead_stubborn,0.2747520561924723,0.7307587255425585
149754,0.34,1.9558823529411764,0.2854567099567099,0.004811253607503607,200,68,1498,408,6,61.0,744358,2087706,54,lead_stubborn,0.3585232711576509,0.4092237628104323
150049,0.275,1.7454545454545454,0.2087703081232493,0.004448408764438175,200,55,1501,372,4,5.0,839325,3193563,49,lead_stubborn,0.3008118292997498,0.7565167136190543
149979,0.35,1.7285714285714286,0.3085555555555556,0.004875079365079365,200,70,1500,408,6,125.0,744358,2087706,79,lead_stubborn,0.3642632456563252,0.6890479996878222
150200,0.415,1.9036144578313252,0.38285119047619054,0.0056020238095238085,200,83,1502,372,4,7.1,839325,3193563,100,lead_stubborn,0.4158727914731683,0.6511808318464773
150247,0.385,1.7662337662337662,0.3436369047619049,0.0053583730158730134,200,77,1503,372,4,10.2,839325,3193563,47,lead_stubborn,0.4071129309119736,0.103198652756049
150978,0.355,1.8732394366197183,0.30557539682539686,0.005040416666666666,200,71,1510,372,4,125.0,839325,3193563,78,lead_stubborn,0.3815618301396259,0.7050527606912402
150380,0.255,1.7450980392156863,0.1901111111111111,0.004065273823398826,200,51,1504,372,4,14.6,839325,3193563,80,lead_stubborn,0.2816906079992455,0.4111680330999803
151007,0.43,1.697674418604651,0.36353589466089475,0.005377063492063491,200,86,1511,346,7,5.0,100369,480736,7,lead_stubborn,0.4657787213448116,0.0151426399118454
151453,0.315,1.7142857142857142,0.2718095238095238,0.004962748015873015,200,63,1515,346,7,20.9,100369,480736,53,lead_stubborn,0.366882515038515,0.2362061315455737
151606,0.52,1.7403846153846154,0.4726747835497836,0.005528037518037518,200,104,1517,346,7,42.7,100369,480736,6,lead_stubborn,0.4911132375299709,0.252577974178488
151811,0.3,2.033333333333333,0.27700793650793654,0.004484543650793648,200,60,1519,346,7,87.4,100369,480736,11,lead_stubborn,0.3777435584279705,0.3053722478730439
153240,0.245,1.6938775510204083,0.19597334368530017,0.0046964990272137935,200,49,1533,518,7,10.2,713907,6816403,40,lead_stubborn,0.2501126952506121,0.6454895199876196
152237,0.46,1.9782608695652173,0.4165714285714284,0.0054009126984127,200,92,1523,909,5,10.2,351365,3358417,37,lead_stubborn,0.469568977189866,0.9743873423433428
152751,0.17,1.6470588235294117,0.10771969696969698,0.004202419751301328,200,34,1528,909,5,61.0,351365,3358417,51,lead_stubborn,0.2182850515748211,0.1730815279492411
152870,0.395,1.8227848101265822,0.34689880952380947,0.00513875,200,79,1529,909,5,87.4,351365,3358417,70,lead_stubborn,0.4344347691369841,0.0048962068848224
153382,0.275,1.8181818181818181,0.2192167277167278,0.004872863525363524,200,55,1534,518,7,14.6,713907,6816403,82,lead_stubborn,0.3128186843462212,0.0598593952629424
153731,0.22,1.8863636363636365,0.16025054112554113,0.004229882756132756,200,44,1538,518,7,61.0,713907,6816403,31,lead_stubborn,0.2689147210983604,0.7842712343444325
153927,0.515,1.796116504854369,0.42589880952380954,0.005422242063492061,200,103,1540,518,7,125.0,713907,6816403,27,lead_stubborn,0.4590052735626949,0.5951250624738255
154425,0.38,1.881578947368421,0.3544523809523809,0.005998235930735931,200,76,1545,611,3,20.9,406565,4495167,25,lead_stubborn,0.454095890072901,0.6742162468199493
15357,0.175,1.9142857142857144,0.12414018334606575,0.004106536608816022,200,35,154,855,7,14.6,947189,7772393,57,lead_stubborn,0.2281547978409189,0.2464978385902064
15449,0.245,1.6938775510204083,0.22790262923351157,0.004708358398137809,200,49,155,855,7,20.9,947189,7772393,49,lead_stubborn,0.3008118292997498,0.7565167136190543
156062,0.31,1.7580645161290323,0.26148629148629154,0.004633358585858586,200,62,1561,462,8,5.0,1130029,2254688,62,lead_stubborn,0.3350709844137344,0.6247506884808997
155140,0.255,1.8235294117647058,0.18559095071595066,0.0045129511460761445,200,51,1552,985,8,7.1,870460,3389597,40,lead_stubborn,0.2501126952506121,0.6454895199876196
156511,0.345,1.8405797101449275,0.2803928571428571,0.0053588095238095235,200,69,1566,462,8,29.9,1130029,2254688,11,lead_stubborn,0.3777435584279705,0.3053722478730439
155485,0.38,1.9605263157894737,0.34286879786879787,0.004863914696414697,200,76,1555,985,8,20.9,870460,3389597,85,lead_stubborn,0.4024582743628092,0.7244830604083918
15639,0.455,1.9230769230769231,0.4092678571428571,0.005625178571428571,200,91,157,855,7,42.7,947189,7772393,39,lead_stubborn,0.4790241755215713,0.6177321915239017
156775,0.25,1.78,0.17227066887361,0.0038962505550005546,200,50,1568,462,8,61.0,1130029,2254688,75,lead_stubborn,0.2525545317138812,0.4401811270174162
157028,0.33,1.7575757575757576,0.32360119047619046,0.005347916666666666,200,66,1571,920,3,5.0,571111,1262197,28,lead_stubborn,0.4304538627565802,0.2618674911675315
157129,0.275,1.9272727272727272,0.19748851148851146,0.00448403194028194,200,55,1572,920,3,7.1,571111,1262197,29,lead_stubborn,0.2901917465581629,0.3137113417077046
157440,0.205,1.6829268292682926,0.14579401154401156,0.003999022574647574,200,41,1575,920,3,20.9,571111,1262197,40,lead_stubborn,0.2501126952506121,0.6454895199876196
157728,0.415,1.963855421686747,0.3651428571428571,0.0052121049783549755,200,83,1578,920,3,61.0,571111,1262197,28,lead_stubborn,0.4304538627565802,0.2618674911675315
15732,0.445,2.044943820224719,0.3969754689754689,0.004880461760461762,200,89,158,855,7,61.0,947189,7772393,32,lead_stubborn,0.4495856593533723,0.6338235473212548
157986,0.41,1.8902439024390243,0.36625595238095243,0.005589368686868687,200,82,1580,920,3,125.0,571111,1262197,86,lead_stubborn,0.4461023732799478,0.2773058726188811
158011,0.34,1.7941176470588236,0.28983333333333333,0.005448908730158728,200,68,1581,875,3,5.0,284969,1642034,11,lead_stubborn,0.3777435584279705,0.3053722478730439
158163,0.495,1.9090909090909092,0.415577380952381,0.0057134163059163025,200,99,1582,875,3,7.1,284969,1642034,63,lead_stubborn,0.4714045721788255,0.7667985672256883
158472,0.335,1.671641791044776,0.24864574314574317,0.004547605678635089,200,67,1585,875,3,20.9,284969,1642034,72,lead_stubborn,0.3156406422303758,0.3774553900605352
158540,0.25,1.8,0.19017334054834056,0.004289688505938504,200,50,1586,875,3,29.9,284969,1642034,40,lead_stubborn,0.2501126952506121,0.6454895199876196
158603,0.33,1.5909090909090908,0.31479464285714287,0.0050846085858585865,200,66,1587,875,3,42.7,284969,1642034,3,lead_stubborn,0.405342196225377,0.1209354681890304
158796,0.48,1.65625,0.42493055555555564,0.005610124458874461,200,96,1588,875,3,61.0,284969,1642034,96,lead_stubborn,0.4626922801013836,0.4528896718855326
158943,0.255,1.8627450980392157,0.23257633053221294,0.005094711718020538,200,51,1590,875,3,125.0,284969,1642034,43,lead_stubborn,0.3733963553970497,0.8234180661786772
158818,0.22,1.6136363636363635,0.1591886724386724,0.003887500714155126,200,44,1589,875,3,87.4,284969,1642034,18,lead_stubborn,0.2312345941585266,0.3847746110331581
159386,0.465,1.7956989247311828,0.3969269480519481,0.0061982713120213116,200,93,1594,624,3,14.6,680674,7660642,86,lead_stubborn,0.4461023732799478,0.2773058726188811
159466,0.395,1.6075949367088607,0.35359722222222223,0.005973354978354978,200,79,1595,624,3,20.9,680674,7660642,66,lead_stubborn,0.4409284566649496,0.3941260031346912
159649,0.275,1.6727272727272726,0.20331739094239099,0.004581130258630258,200,55,1597,624,3,42.7,680674,7660642,49,lead_stubborn,0.3008118292997498,0.7565167136190543
159543,0.36,1.625,0.30241071428571437,0.005347301587301587,200,72,1596,624,3,29.9,680674,7660642,43,lead_stubborn,0.3733963553970497,0.8234180661786772
160266,0.44,2.0113636363636362,0.3853730158730159,0.005744444444444442,200,88,1603,685,4,10.2,779169,3347481,66,lead_stubborn,0.4409284566649496,0.3941260031346912
160369,0.19,1.5263157894736843,0.1250029761904762,0.00399750372069451,200,38,1604,685,4,14.6,779169,3347481,69,lead_stubborn,0.2070972729458678,0.2979198700199214
160774,0.455,1.7802197802197801,0.4005099206349206,0.005472222222222219,200,91,1608,685,4,61.0,779169,3347481,74,lead_stubborn,0.4831039344913304,0.9827660363748432
160680,0.23,1.6956521739130435,0.17848412698412697,0.004418513569763569,200,46,1607,685,4,42.7,779169,3347481,80,lead_stubborn,0.2816906079992455,0.4111680330999803
160839,0.495,1.7676767676767677,0.4259761904761905,0.005822519841269838,200,99,1609,685,4,87.4,779169,3347481,39,lead_stubborn,0.4790241755215713,0.6177321915239017
16166,0.39,1.6538461538461537,0.35694047619047614,0.005904226190476186,200,78,162,208,7,7.1,620168,5691464,66,lead_stubborn,0.4409284566649496,0.3941260031346912
161350,0.33,1.7575757575757576,0.26373015873015865,0.00791303571428571,200,66,1614,915,3,14.6,68533,7042491,50,lead_stubborn,0.3349244931377773,0.5073741801149648
161176,0.36,1.8472222222222223,0.2781666666666667,0.011992976190476179,200,72,1612,915,3,7.1,68533,7042491,76,lead_stubborn,0.3027820674966874,0.514144872517883
161580,0.28,1.6607142857142858,0.20210714285714285,0.006804678238428238,200,56,1616,915,3,29.9,68533,7042491,80,lead_stubborn,0.2816906079992455,0.4111680330999803
162066,0.39,1.9487179487179487,0.3429642857142857,0.005389289321789319,200,78,1621,168,7,5.0,599707,4109857,66,lead_stubborn,0.4409284566649496,0.3941260031346912
162248,0.205,1.6829268292682926,0.13181776483750168,0.0036603026424040343,200,41,1623,168,7,10.2,599707,4109857,48,lead_stubborn,0.2114807290736435,0.0244607249130057
161867,0.35,1.8571428571428572,0.31087499999999996,0.005724662698412697,200,70,1619,915,3,87.4,68533,7042491,67,lead_stubborn,0.3604525200861999,0.8954386061007626
161690,0.35,1.5571428571428572,0.26831349206349203,0.006638710317460317,200,70,1617,915,3,42.7,68533,7042491,90,lead_stubborn,0.3196298037016608,0.990883980492858
162311,0.35,1.8857142857142857,0.3097996031746032,0.004946150793650795,200,70,1624,168,7,14.6,599707,4109857,11,lead_stubborn,0.3777435584279705,0.3053722478730439
161914,0.41,1.7439024390243902,0.36544642857142856,0.0056878174603174556,200,82,1620,915,3,125.0,68533,7042491,14,lead_stubborn,0.4312459512484686,0.5424263205795637
162735,0.35,1.8857142857142857,0.33389682539682547,0.005024325396825397,200,70,1628,168,7,61.0,599707,4109857,35,lead_stubborn,0.444752781116749,0.3583252290098091
162636,0.28,1.9285714285714286,0.2514126984126984,0.005072523448773447,200,56,1627,168,7,42.7,599707,4109857,36,lead_stubborn,0.3461077870164497,0.600169191961039
163094,0.23,2.0652173913043477,0.18511345598845594,0.005465905344655344,200,46,1631,851,5,5.0,272177,3577978,94,lead_stubborn,0.2857700497959219,0.1163714164083326
163262,0.29,2.0689655172413794,0.2343737373737374,0.004793596681096682,200,58,1633,851,5,10.2,272177,3577978,62,lead_stubborn,0.3350709844137344,0.6247506884808997
163166,0.385,2.064935064935065,0.33702813852813857,0.005918791486291486,200,77,1632,851,5,7.1,272177,3577978,66,lead_stubborn,0.4409284566649496,0.3941260031346912
163934,0.31,1.8225806451612903,0.30699819624819613,0.00514345418470418,200,62,1640,851,5,125.0,272177,3577978,34,lead_stubborn,0.4113840234518945,0.152863497296565
165482,0.27,1.7407407407407407,0.20728409090909086,0.00450432766064345,200,54,1655,713,5,20.9,970048,7440745,82,lead_stubborn,0.3128186843462212,0.0598593952629424
165634,0.3,1.9166666666666667,0.27996861471861473,0.0050112914862914856,200,60,1657,713,5,42.7,970048,7440745,34,lead_stubborn,0.4113840234518945,0.152863497296565
166142,0.19,1.894736842105263,0.15025961538461535,0.004216343448218446,200,38,1662,126,6,7.1,1041769,851521,42,lead_stubborn,0.2544637386172081,0.3417299389831262
